Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_n,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Cabin_d_A,Cabin_d_B,Cabin_d_C,Cabin_d_D,Cabin_d_E,Cabin_d_F,Cabin_d_G,Cabin_d_T,Cabin_s_P,Cabin_s_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True
16.0,0.0,0.0,0.0,0.0,0.0,1259,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
56.0,0.0,605.0,0.0,179.0,0.0,1066,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
25.0,0.0,1538.0,97.0,530.0,35.0,66,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
13.0,0.0,100.0,12253.0,6.0,80.0,254,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
53.0,0.0,2606.0,0.0,1170.0,0.0,254,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
21.0,0.0,0.0,0.0,0.0,0.0,1071,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
38.0,115.0,125.0,0.0,202.0,0.0,1073,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
20.0,0.0,0.0,0.0,0.0,0.0,1073,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
24.0,0.0,0.0,0.0,0.0,0.0,217,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
56.0,0.0,13561.0,0.0,2.0,4088.0,217,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
47.0,285.0,600.0,3.0,0.0,640.0,1261,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
21.0,0.0,0.0,0.0,0.0,0.0,1262,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
26.0,0.0,666.0,0.0,0.0,58.0,1370,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
34.0,0.0,0.0,0.0,0.0,0.0,1067,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
35.0,102.0,780.0,6.0,0.0,0.0,1074,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
35.0,0.0,0.0,0.0,0.0,0.0,1263,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
24.0,2.0,0.0,0.0,52.0,638.0,1372,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
62.0,94.0,267.0,2341.0,94.0,0.0,1265,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,68.0,0.0,3700.0,0.0,0.0,208,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False
42.0,0.0,0.0,0.0,0.0,0.0,205,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
25.0,166.0,0.0,520.0,0.0,0.0,1266,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
21.0,588.0,0.0,17.0,0.0,1548.0,1374,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,420,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
41.0,635.0,0.0,7.0,0.0,0.0,421,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
50.0,0.0,0.0,0.0,0.0,0.0,1069,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
20.0,0.0,90.0,561.0,2.0,0.0,1375,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
15.0,0.0,0.0,0.0,0.0,0.0,1078,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,1268,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
20.0,2532.0,1.0,0.0,59.0,10.0,1377,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
35.0,345.0,4514.0,0.0,0.0,421.0,246,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
43.0,0.0,0.0,642.0,0.0,8.0,1378,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
54.0,752.0,0.0,44.0,14.0,0.0,1070,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
44.0,1175.0,0.0,13.0,642.0,498.0,1071,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
34.0,0.0,0.0,0.0,0.0,0.0,1072,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
15.0,3.0,854.0,23.0,0.0,0.0,1379,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
24.0,0.0,0.0,0.0,0.0,0.0,1073,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
29.0,0.0,0.0,272.0,394.0,50.0,1381,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
19.0,0.0,1044.0,0.0,2.0,4.0,1270,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,255,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
46.0,0.0,0.0,0.0,0.0,0.0,219,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
17.0,0.0,1339.0,26.0,244.0,15.0,209,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
45.0,0.0,313.0,1791.0,414.0,1675.0,209,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
27.0,1228.0,0.0,0.0,0.0,0.0,1271,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
29.0,0.0,0.0,0.0,0.0,0.0,1074,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
18.0,0.0,0.0,0.0,0.0,0.0,1075,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
26.0,0.0,0.0,0.0,0.0,0.0,247,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
39.0,0.0,0.0,0.0,0.0,0.0,247,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
59.0,0.0,0.0,0.0,0.0,0.0,1081,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
20.0,0.0,6.0,24.0,0.0,672.0,1272,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,1083,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
47.0,0.0,0.0,0.0,0.0,0.0,1084,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
29.0,2.0,3.0,1501.0,26.0,0.0,1273,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False
48.0,12.0,0.0,0.0,0.0,796.0,1077,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
28.0,0.0,0.0,0.0,0.0,0.0,1086,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
12.0,0.0,0.0,0.0,0.0,0.0,1086,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
30.0,0.0,0.0,0.0,0.0,0.0,422,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
47.0,590.0,0.0,47.0,3.0,53.0,1384,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1087,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1087,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
20.0,402.0,25.0,9.0,373.0,0.0,1079,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
35.0,90.0,0.0,655.0,43.0,16.0,1385,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
18.0,0.0,0.0,827.0,0.0,0.0,1088,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
17.0,0.0,0.0,0.0,0.0,0.0,222,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
18.0,4.0,1337.0,0.0,0.0,182.0,222,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
53.0,0.0,0.0,0.0,0.0,0.0,222,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
35.0,0.0,2504.0,0.0,0.0,5496.0,222,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
48.0,0.0,0.0,0.0,0.0,0.0,248,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False
68.0,0.0,0.0,649.0,0.0,239.0,1089,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
27.0,17.0,65.0,74.0,1548.0,18.0,1089,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
28.0,32.0,0.0,304.0,291.0,2.0,423,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
37.0,864.0,35.0,0.0,0.0,0.0,1278,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
14.0,1880.0,0.0,15.0,0.0,0.0,440,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
1.0,0.0,0.0,0.0,0.0,0.0,1387,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
4.0,0.0,0.0,0.0,0.0,0.0,1387,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
30.0,77.0,71.0,1147.0,0.0,0.0,424,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
11.0,0.0,0.0,0.0,0.0,0.0,1387,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
45.0,1595.0,0.0,0.0,0.0,13.0,425,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
29.0,0.0,841.0,0.0,1733.0,11.0,426,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,426,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
25.0,0.0,4.0,0.0,1525.0,475.0,426,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
24.0,61.0,0.0,0.0,0.0,1495.0,427,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
35.0,0.0,0.0,0.0,0.0,0.0,200,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
22.0,0.0,833.0,381.0,0.0,12.0,1280,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,1083,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
57.0,0.0,218.0,0.0,8522.0,0.0,210,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
46.0,0.0,370.0,0.0,2395.0,1638.0,210,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
26.0,0.0,0.0,0.0,0.0,0.0,256,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
55.0,0.0,0.0,719.0,274.0,0.0,428,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
31.0,239.0,321.0,0.0,0.0,124.0,1393,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
13.0,0.0,0.0,0.0,0.0,0.0,429,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
50.0,0.0,0.0,0.0,0.0,0.0,1087,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
21.0,0.0,0.0,0.0,0.0,0.0,224,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,224,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
46.0,0.0,0.0,0.0,0.0,0.0,1091,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,67,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
36.0,994.0,526.0,0.0,7.0,1279.0,67,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False
19.0,0.0,0.0,0.0,0.0,0.0,67,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
35.0,0.0,0.0,0.0,0.0,0.0,67,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
24.0,700.0,0.0,0.0,0.0,0.0,1395,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
37.0,18.0,238.0,0.0,528.0,0.0,1088,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
5.0,0.0,0.0,0.0,0.0,0.0,1088,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
41.0,0.0,0.0,0.0,0.0,0.0,1396,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
44.0,0.0,0.0,0.0,0.0,0.0,81,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
28.0,0.0,0.0,0.0,0.0,0.0,445,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
27.0,0.0,33.0,9.0,1847.0,2035.0,445,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
40.0,0.0,0.0,0.0,0.0,0.0,445,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
27.0,0.0,0.0,0.0,0.0,0.0,213,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
17.0,0.0,0.0,0.0,0.0,0.0,213,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
32.0,0.0,390.0,60.0,5015.0,211.0,214,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
29.0,68.0,74.0,713.0,37.0,15.0,1089,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
41.0,0.0,371.0,0.0,1701.0,21.0,82,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
48.0,0.0,0.0,0.0,0.0,0.0,82,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
27.0,2664.0,15.0,0.0,109.0,2.0,82,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
14.0,0.0,6.0,791.0,49.0,0.0,1096,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
32.0,3135.0,2.0,0.0,0.0,0.0,1397,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
47.0,0.0,2699.0,0.0,671.0,8.0,249,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
14.0,0.0,0.0,0.0,0.0,0.0,249,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
37.0,0.0,0.0,0.0,0.0,0.0,249,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True
33.0,0.0,0.0,0.0,0.0,0.0,249,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
44.0,0.0,714.0,174.0,0.0,0.0,1097,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
37.0,0.0,1190.0,4.0,455.0,71.0,1098,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
33.0,1288.0,2.0,0.0,0.0,1.0,1287,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
21.0,1244.0,0.0,1119.0,0.0,3.0,1399,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
38.0,1717.0,16.0,39.0,0.0,48.0,1399,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
16.0,1337.0,0.0,2614.0,0.0,0.0,212,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
41.0,1203.0,756.0,140.0,0.0,0.0,431,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
28.0,545.0,0.0,501.0,0.0,0.0,1400,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
28.0,0.0,0.0,0.0,0.0,0.0,1092,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
25.0,1610.0,29.0,6.0,0.0,0.0,1289,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
21.0,0.0,13.0,813.0,0.0,0.0,1093,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
29.0,0.0,95.0,424.0,1.0,364.0,1094,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
23.0,0.0,0.0,0.0,0.0,0.0,1290,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
31.0,0.0,0.0,0.0,0.0,0.0,446,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
50.0,0.0,0.0,0.0,0.0,0.0,226,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
25.0,0.0,0.0,0.0,0.0,0.0,226,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False
25.0,0.0,4209.0,0.0,2.0,896.0,250,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True
23.0,0.0,0.0,12.0,726.0,19.0,1402,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
46.0,0.0,0.0,743.0,4.0,6.0,1095,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1095,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
53.0,1964.0,0.0,635.0,0.0,0.0,1292,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
25.0,76.0,600.0,0.0,0.0,25.0,1403,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
30.0,51.0,0.0,1373.0,0.0,5.0,1404,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
18.0,0.0,0.0,0.0,0.0,0.0,1405,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
20.0,0.0,0.0,0.0,0.0,0.0,432,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
54.0,0.0,704.0,0.0,0.0,0.0,1293,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False
20.0,0.0,97.0,725.0,26.0,104.0,1097,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
32.0,2937.0,60.0,696.0,0.0,0.0,1294,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
31.0,76.0,0.0,2398.0,102.0,23.0,1294,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
55.0,0.0,0.0,0.0,0.0,0.0,1295,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
16.0,399.0,0.0,3.0,0.0,137.0,1098,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
3.0,0.0,0.0,0.0,0.0,0.0,1098,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
6.0,0.0,0.0,0.0,0.0,0.0,1100,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
33.0,0.0,0.0,704.0,0.0,0.0,1408,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,1101,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
24.0,1.0,0.0,0.0,691.0,0.0,1409,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
47.0,0.0,758.0,0.0,0.0,1417.0,1299,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
37.0,0.0,7920.0,270.0,1.0,322.0,258,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
44.0,0.0,0.0,0.0,0.0,0.0,258,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
11.0,0.0,0.0,0.0,0.0,0.0,258,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False
15.0,0.0,0.0,0.0,0.0,0.0,251,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
60.0,0.0,0.0,0.0,8.0,698.0,1102,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False
49.0,0.0,366.0,0.0,0.0,401.0,1102,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
23.0,8.0,173.0,0.0,1052.0,0.0,1410,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
9.0,0.0,0.0,0.0,0.0,0.0,1411,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
17.0,108.0,4.0,1898.0,13.0,0.0,1411,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
42.0,0.0,0.0,0.0,0.0,0.0,1411,True,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1411,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
26.0,113.0,38.0,0.0,0.0,630.0,1411,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
56.0,2.0,736.0,0.0,71.0,0.0,1103,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
26.0,866.0,0.0,0.0,0.0,0.0,213,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
41.0,145.0,0.0,2383.0,30.0,40.0,1412,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
27.0,20.0,0.0,1000.0,36.0,0.0,206,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
31.0,470.0,0.0,0.0,182.0,52.0,1104,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
40.0,3.0,0.0,61.0,0.0,742.0,1414,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
40.0,0.0,0.0,0.0,0.0,0.0,252,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
15.0,0.0,0.0,0.0,0.0,0.0,1105,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
50.0,0.0,7293.0,136.0,97.0,440.0,259,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
42.0,1751.0,516.0,0.0,12.0,672.0,68,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,52.0,996.0,0.0,700.0,1.0,449,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
39.0,14.0,583.0,310.0,0.0,0.0,1104,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
20.0,0.0,0.0,0.0,0.0,0.0,450,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
30.0,768.0,11.0,2010.0,0.0,0.0,450,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
68.0,0.0,0.0,0.0,0.0,0.0,450,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
22.0,38.0,19.0,348.0,217.0,115.0,1417,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
36.0,1339.0,6.0,7810.0,0.0,0.0,451,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False
3.0,0.0,0.0,0.0,0.0,0.0,1108,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,1108,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
10.0,0.0,0.0,0.0,0.0,0.0,1108,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
0.0,0.0,0.0,0.0,0.0,0.0,1108,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
9.0,0.0,0.0,0.0,0.0,0.0,1108,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False
37.0,21.0,54.0,5.0,178.0,431.0,1304,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
31.0,32.0,2667.0,0.0,0.0,9.0,1418,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
43.0,142.0,1208.0,0.0,0.0,204.0,1420,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False
15.0,0.0,532.0,29.0,0.0,163.0,1305,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
24.0,3481.0,0.0,1236.0,2.0,256.0,1306,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False
49.0,0.0,69.0,92.0,1600.0,15.0,1109,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False
73.0,181.0,1.0,840.0,2618.0,1949.0,84,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
14.0,0.0,0.0,0.0,0.0,0.0,84,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
50.0,0.0,0.0,0.0,0.0,0.0,84,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
